DATA_TYPE MOVIE
VERSION Tekscan Pressure Measurement System 7.60-33I
HARDWARE 102-J363
MAP_VERSION 6.4
HW_TYPE 3
VersaPogoFsx 0
FILENAME C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_SS9.fsx
SENSOR_TYPE 5051
ROWS 44
COLS 44
ROW_SPACING 0.00127 meters
COL_SPACING 0.00127 meters
SENSEL_AREA 1.6129e-006 m2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.016667
MICRO_SECOND 1
TIME 2/3/2026 5:31:18.104PM
SCALE_FACTOR  7.03651 KPa / raw
EXPONENT 0.894175
SATURATION_PRESSURE 998.219 KPa (Exponential Extrapolation)
CALIBRATION_POINT_1 20.32 (Newtons) 379 (Raw Sum) 74 (Number of Loaded Cells)
CALIBRATION_MODE_1 Point
CALIBRATION_POINT_2 43.24 (Newtons) 2246 (Raw Sum) 409 (Number of Loaded Cells)
CALIBRATION_MODE_2 Point
CALIBRATION_POINT_3 65.9498 (Newtons) 5549 (Raw Sum) 945 (Number of Loaded Cells)
CALIBRATION_MODE_3 Point
CALIBRATION_POINT_4 87.5601 (Newtons) 9209 (Raw Sum) 1412 (Number of Loaded Cells)
CALIBRATION_MODE_4 Point
CALIBRATION_POINT_5 108.11 (Newtons) 12508 (Raw Sum) 1708 (Number of Loaded Cells)
CALIBRATION_MODE_5 Point
CALIBRATION_POINT_6 128 (Newtons) 15029 (Raw Sum) 1815 (Number of Loaded Cells)
CALIBRATION_MODE_6 Point
CALIBRATION_POINT_7 152.24 (Newtons) 17994 (Raw Sum) 1877 (Number of Loaded Cells)
CALIBRATION_MODE_7 Point
CALIBRATION_POINT_8 172.33 (Newtons) 20112 (Raw Sum) 1900 (Number of Loaded Cells)
CALIBRATION_MODE_8 Point
CALIBRATION_POINT_9 195.68 (Newtons) 22397 (Raw Sum) 1913 (Number of Loaded Cells)
CALIBRATION_MODE_9 Point
CALIBRATION_POINT_A 217.3 (Newtons) 24276 (Raw Sum) 1920 (Number of Loaded Cells)
CALIBRATION_MODE_A Point
CALIBRATION_INFO C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_SS9.fsx
SENSITIVITY S-20
MAP_INDEX 0
SUBMAP 0
START_FRAME 9
END_FRAME 9
UNITS KPa
MIRROR_ROW 0
MIRROR_COL 0
ASCII_DATA @@

Frame 9, 0.133,, 2/3/2026 5:31:18.237PM,,,Raw Sum=,,27083
0,0,0,0,0,0,40,45,30,55,147,212,207,195,152,195,165,134,173,224,318,190,152,156,173,224,182,182,143,138,130,130,125,93,143,178,89,30,35,0,0,0,0,0
0,0,0,0,0,0,0,0,24,152,326,386,156,173,178,216,186,156,186,186,237,165,290,216,186,160,233,173,212,152,178,138,125,125,125,278,143,75,0,0,0,0,0,0
0,0,0,0,0,0,0,35,116,195,178,199,165,233,165,173,178,270,207,143,186,237,282,203,160,195,253,190,165,138,160,116,98,130,112,75,60,116,50,35,0,0,0,0
0,0,0,0,0,0,0,45,207,207,190,182,190,228,220,186,190,233,220,212,199,165,212,169,147,165,147,125,182,125,138,178,143,107,241,70,70,102,98,35,35,0,0,0
0,0,0,0,0,0,0,107,245,160,147,178,125,138,138,156,160,207,195,186,195,203,207,169,195,152,156,147,125,130,121,143,138,89,282,98,75,107,75,24,30,0,0,0
0,0,0,0,0,0,0,84,102,138,134,138,178,152,173,220,173,212,169,203,190,203,186,169,160,147,178,130,152,116,169,107,121,107,79,89,125,89,107,35,45,0,0,0
0,0,0,0,0,0,30,156,116,112,116,147,165,112,178,107,165,203,228,152,228,186,165,160,156,178,138,116,121,116,147,98,84,228,152,102,84,79,65,40,50,24,0,0
0,0,0,0,0,0,70,112,107,125,107,116,182,182,241,173,138,199,147,298,152,160,165,212,107,143,125,165,147,138,152,173,65,245,112,102,107,75,84,50,35,0,30,0
0,0,0,0,0,0,102,93,89,55,107,152,121,182,134,156,173,178,190,160,220,182,143,207,134,143,121,138,152,134,125,79,107,89,55,107,75,79,79,70,50,35,0,0
0,0,0,0,0,0,84,107,50,89,93,107,143,98,152,152,112,156,143,143,147,178,160,143,116,125,98,93,138,130,89,75,245,84,93,89,65,65,40,70,45,24,0,0
0,0,0,0,55,0,60,112,98,93,93,130,130,152,182,98,112,169,112,143,143,160,134,125,130,98,93,79,112,102,84,116,45,55,75,102,84,98,55,79,40,30,0,0
0,0,0,0,40,0,40,75,89,79,107,112,107,152,156,138,107,93,107,102,125,102,138,121,75,116,65,93,93,35,70,173,55,70,65,84,50,75,60,60,70,30,40,0
0,0,0,0,45,0,45,40,89,60,75,65,134,116,89,130,102,84,93,107,98,116,79,102,98,107,60,107,24,40,160,50,35,70,50,70,65,79,60,65,60,40,0,0
