DATA_TYPE MOVIE
VERSION Tekscan Pressure Measurement System 7.60-33I
HARDWARE 102-J363
MAP_VERSION 6.4
HW_TYPE 3
VersaPogoFsx 0
FILENAME C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_MS4.fsx
SENSOR_TYPE 5051
ROWS 44
COLS 44
ROW_SPACING 0.00127 meters
COL_SPACING 0.00127 meters
SENSEL_AREA 1.6129e-006 m2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.016667
MICRO_SECOND 1
TIME 2/3/2026 5:52:40.982PM
SCALE_FACTOR  7.03651 KPa / raw
EXPONENT 0.894175
SATURATION_PRESSURE 998.219 KPa (Exponential Extrapolation)
CALIBRATION_POINT_1 20.32 (Newtons) 379 (Raw Sum) 74 (Number of Loaded Cells)
CALIBRATION_MODE_1 Point
CALIBRATION_POINT_2 43.24 (Newtons) 2246 (Raw Sum) 409 (Number of Loaded Cells)
CALIBRATION_MODE_2 Point
CALIBRATION_POINT_3 65.9498 (Newtons) 5549 (Raw Sum) 945 (Number of Loaded Cells)
CALIBRATION_MODE_3 Point
CALIBRATION_POINT_4 87.5601 (Newtons) 9209 (Raw Sum) 1412 (Number of Loaded Cells)
CALIBRATION_MODE_4 Point
CALIBRATION_POINT_5 108.11 (Newtons) 12508 (Raw Sum) 1708 (Number of Loaded Cells)
CALIBRATION_MODE_5 Point
CALIBRATION_POINT_6 128 (Newtons) 15029 (Raw Sum) 1815 (Number of Loaded Cells)
CALIBRATION_MODE_6 Point
CALIBRATION_POINT_7 152.24 (Newtons) 17994 (Raw Sum) 1877 (Number of Loaded Cells)
CALIBRATION_MODE_7 Point
CALIBRATION_POINT_8 172.33 (Newtons) 20112 (Raw Sum) 1900 (Number of Loaded Cells)
CALIBRATION_MODE_8 Point
CALIBRATION_POINT_9 195.68 (Newtons) 22397 (Raw Sum) 1913 (Number of Loaded Cells)
CALIBRATION_MODE_9 Point
CALIBRATION_POINT_A 217.3 (Newtons) 24276 (Raw Sum) 1920 (Number of Loaded Cells)
CALIBRATION_MODE_A Point
CALIBRATION_INFO C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_MS4.fsx
SENSITIVITY S-20
MAP_INDEX 0
SUBMAP 0
START_FRAME 135
END_FRAME 135
UNITS KPa
MIRROR_ROW 0
MIRROR_COL 0
ASCII_DATA @@

Frame 135, 2.232,, 2/3/2026 5:52:43.214PM,,,Raw Sum=,,20167
0,0,0,0,45,35,30,50,165,224,160,156,207,173,143,152,147,147,147,178,338,169,156,173,165,203,147,160,138,130,130,134,112,93,134,102,55,45,0,0,0,0,0,0
0,0,0,0,0,35,45,147,203,237,261,322,169,160,169,173,147,199,186,156,195,178,245,178,147,143,224,182,178,138,138,112,116,130,125,116,84,75,35,0,0,0,0,0
0,0,0,0,0,0,130,274,257,178,178,199,178,233,169,160,178,241,178,134,207,195,207,178,143,186,228,178,138,116,143,112,107,134,70,130,93,65,30,0,0,0,0,0
0,0,0,0,0,0,228,203,160,182,228,224,190,220,199,165,199,212,199,190,186,156,182,156,125,156,143,121,173,116,134,152,134,116,134,116,84,84,35,24,0,0,0,0
0,0,0,0,0,50,212,278,199,143,138,165,130,152,143,169,152,199,186,182,169,173,212,165,182,152,143,143,121,112,107,134,134,130,152,134,65,75,60,24,0,0,0,0
0,0,0,0,0,93,195,182,147,134,125,182,182,152,160,237,156,186,143,152,169,169,173,147,152,147,147,134,134,107,138,102,134,116,75,125,79,65,79,30,0,0,0,0
0,0,0,0,0,102,152,165,130,130,107,147,165,130,173,102,152,173,169,156,199,143,121,147,143,152,107,107,107,112,143,93,102,160,93,84,65,65,45,40,40,0,0,0
0,0,0,0,50,130,121,102,107,147,98,147,233,173,199,165,134,152,134,270,134,130,165,228,107,138,130,165,125,125,125,169,98,173,130,98,89,55,65,35,0,0,0,0
0,0,0,0,93,89,112,98,93,70,93,156,112,134,121,143,125,143,156,130,190,134,125,160,134,107,116,130,125,116,121,112,116,125,89,107,60,50,45,50,30,0,0,0
0,0,0,0,50,112,116,165,89,98,98,125,121,116,147,152,93,143,121,121,125,147,125,121,112,134,93,98,125,125,93,112,84,89,107,89,55,40,30,40,24,0,0,0
0,0,0,30,89,116,102,107,98,134,98,125,130,130,156,112,107,169,116,125,130,156,147,134,143,138,89,112,98,125,98,89,65,121,75,89,65,65,40,50,24,0,0,0
0,0,0,40,45,50,102,107,116,102,125,152,102,156,165,138,98,116,112,107,138,98,152,138,89,143,75,138,138,98,98,89,112,93,79,93,50,45,45,30,40,24,0,0
0,0,0,0,30,60,60,75,98,102,102,93,89,102,93,138,107,79,93,102,79,125,112,107,84,112,84,121,75,107,98,93,89,102,60,75,60,65,50,45,30,0,0,0
