DATA_TYPE MOVIE
VERSION Tekscan Pressure Measurement System 7.60-33I
HARDWARE 102-J363
MAP_VERSION 6.4
HW_TYPE 3
VersaPogoFsx 0
FILENAME C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_DS4.fsx
SENSOR_TYPE 5051
ROWS 44
COLS 44
ROW_SPACING 0.00127 meters
COL_SPACING 0.00127 meters
SENSEL_AREA 1.6129e-006 m2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.016667
MICRO_SECOND 1
TIME 2/3/2026 5:14:26.904PM
SCALE_FACTOR  7.03651 KPa / raw
EXPONENT 0.894175
SATURATION_PRESSURE 998.219 KPa (Exponential Extrapolation)
CALIBRATION_POINT_1 20.32 (Newtons) 379 (Raw Sum) 74 (Number of Loaded Cells)
CALIBRATION_MODE_1 Point
CALIBRATION_POINT_2 43.24 (Newtons) 2246 (Raw Sum) 409 (Number of Loaded Cells)
CALIBRATION_MODE_2 Point
CALIBRATION_POINT_3 65.9498 (Newtons) 5549 (Raw Sum) 945 (Number of Loaded Cells)
CALIBRATION_MODE_3 Point
CALIBRATION_POINT_4 87.5601 (Newtons) 9209 (Raw Sum) 1412 (Number of Loaded Cells)
CALIBRATION_MODE_4 Point
CALIBRATION_POINT_5 108.11 (Newtons) 12508 (Raw Sum) 1708 (Number of Loaded Cells)
CALIBRATION_MODE_5 Point
CALIBRATION_POINT_6 128 (Newtons) 15029 (Raw Sum) 1815 (Number of Loaded Cells)
CALIBRATION_MODE_6 Point
CALIBRATION_POINT_7 152.24 (Newtons) 17994 (Raw Sum) 1877 (Number of Loaded Cells)
CALIBRATION_MODE_7 Point
CALIBRATION_POINT_8 172.33 (Newtons) 20112 (Raw Sum) 1900 (Number of Loaded Cells)
CALIBRATION_MODE_8 Point
CALIBRATION_POINT_9 195.68 (Newtons) 22397 (Raw Sum) 1913 (Number of Loaded Cells)
CALIBRATION_MODE_9 Point
CALIBRATION_POINT_A 217.3 (Newtons) 24276 (Raw Sum) 1920 (Number of Loaded Cells)
CALIBRATION_MODE_A Point
CALIBRATION_INFO C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_DS4.fsx
SENSITIVITY S-20
MAP_INDEX 0
SUBMAP 0
START_FRAME 454
END_FRAME 454
UNITS KPa
MIRROR_ROW 0
MIRROR_COL 0
ASCII_DATA @@

Frame 454, 7.547,, 2/3/2026 5:14:34.45PM,,,Raw Sum=,,26311
0,0,0,0,0,0,0,0,24,138,79,93,75,112,143,220,203,160,165,224,401,199,156,186,156,216,178,182,134,169,138,138,130,116,178,130,138,125,35,0,0,0,0,0
0,0,0,0,0,0,0,0,84,79,125,147,130,270,220,245,216,207,203,182,216,186,302,220,195,156,233,212,233,165,178,152,138,147,125,160,152,178,102,0,0,0,0,0
0,0,0,0,0,0,0,0,102,60,79,102,237,290,195,203,203,294,233,147,195,253,282,216,169,212,245,212,212,182,199,134,134,156,224,112,147,147,107,60,0,0,0,0
0,0,0,0,0,0,0,0,45,55,93,224,224,294,237,190,220,203,220,178,195,182,249,178,173,165,199,169,245,130,143,186,190,173,199,147,156,156,125,93,0,0,0,0
0,0,0,0,0,0,0,35,35,40,143,224,220,178,190,207,173,233,216,165,203,186,233,169,241,156,165,147,134,130,130,152,186,143,152,134,107,138,121,65,40,24,0,0
0,0,0,0,0,0,0,0,0,60,207,186,190,169,203,224,182,212,160,173,224,212,199,160,178,186,169,165,152,134,173,134,178,152,121,156,107,121,152,70,84,40,0,0
0,0,0,0,0,0,0,0,0,125,134,207,203,134,195,107,160,195,173,152,212,169,147,152,165,169,143,130,143,121,156,130,121,190,121,130,130,116,121,84,102,45,30,0
0,0,0,0,0,0,0,0,60,152,138,173,249,165,224,190,160,186,160,314,160,156,182,245,107,152,134,186,160,156,143,173,130,203,160,121,138,107,169,98,65,30,40,0
0,0,0,0,0,0,0,0,75,102,116,207,156,195,125,165,160,165,169,134,203,152,165,203,134,143,156,143,152,138,173,138,147,152,121,165,121,130,125,130,89,70,50,30
0,0,0,0,0,0,0,55,75,112,112,130,152,138,165,173,138,165,143,152,152,190,156,147,203,169,107,125,160,143,107,156,79,125,152,156,93,107,84,107,60,55,45,24
0,0,0,0,0,0,0,75,134,121,147,152,134,147,156,121,121,195,138,152,160,190,156,152,169,147,125,134,125,195,130,130,112,169,89,130,130,147,112,143,60,40,45,55
0,0,0,0,0,0,60,121,121,112,121,116,156,147,186,156,130,130,147,116,147,116,169,169,102,182,107,152,125,107,134,98,143,134,112,134,107,116,98,89,65,60,60,35
0,0,0,0,0,0,55,89,112,125,130,112,134,102,112,138,138,98,152,134,121,182,147,173,134,182,130,116,93,134,107,125,116,143,93,121,98,125,89,107,70,89,40,30
