DATA_TYPE MOVIE
VERSION Tekscan Pressure Measurement System 7.60-33I
HARDWARE 102-J363
MAP_VERSION 6.4
HW_TYPE 3
VersaPogoFsx 0
FILENAME C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_MS3.fsx
SENSOR_TYPE 5051
ROWS 44
COLS 44
ROW_SPACING 0.00127 meters
COL_SPACING 0.00127 meters
SENSEL_AREA 1.6129e-006 m2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.016667
MICRO_SECOND 1
TIME 2/3/2026 5:21:38.346PM
SCALE_FACTOR  7.03651 KPa / raw
EXPONENT 0.894175
SATURATION_PRESSURE 998.219 KPa (Exponential Extrapolation)
CALIBRATION_POINT_1 20.32 (Newtons) 379 (Raw Sum) 74 (Number of Loaded Cells)
CALIBRATION_MODE_1 Point
CALIBRATION_POINT_2 43.24 (Newtons) 2246 (Raw Sum) 409 (Number of Loaded Cells)
CALIBRATION_MODE_2 Point
CALIBRATION_POINT_3 65.9498 (Newtons) 5549 (Raw Sum) 945 (Number of Loaded Cells)
CALIBRATION_MODE_3 Point
CALIBRATION_POINT_4 87.5601 (Newtons) 9209 (Raw Sum) 1412 (Number of Loaded Cells)
CALIBRATION_MODE_4 Point
CALIBRATION_POINT_5 108.11 (Newtons) 12508 (Raw Sum) 1708 (Number of Loaded Cells)
CALIBRATION_MODE_5 Point
CALIBRATION_POINT_6 128 (Newtons) 15029 (Raw Sum) 1815 (Number of Loaded Cells)
CALIBRATION_MODE_6 Point
CALIBRATION_POINT_7 152.24 (Newtons) 17994 (Raw Sum) 1877 (Number of Loaded Cells)
CALIBRATION_MODE_7 Point
CALIBRATION_POINT_8 172.33 (Newtons) 20112 (Raw Sum) 1900 (Number of Loaded Cells)
CALIBRATION_MODE_8 Point
CALIBRATION_POINT_9 195.68 (Newtons) 22397 (Raw Sum) 1913 (Number of Loaded Cells)
CALIBRATION_MODE_9 Point
CALIBRATION_POINT_A 217.3 (Newtons) 24276 (Raw Sum) 1920 (Number of Loaded Cells)
CALIBRATION_MODE_A Point
CALIBRATION_INFO C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_MS3.fsx
SENSITIVITY S-20
MAP_INDEX 0
SUBMAP 0
START_FRAME 8
END_FRAME 8
UNITS KPa
MIRROR_ROW 0
MIRROR_COL 0
ASCII_DATA @@

Frame 8, 0.117,, 2/3/2026 5:21:38.463PM,,,Raw Sum=,,23618
0,0,0,0,0,0,0,0,75,152,125,130,173,169,125,138,130,143,156,190,334,186,134,173,134,178,156,169,125,138,134,130,143,107,156,138,107,169,156,35,0,0,0,0
0,0,0,0,0,0,0,75,134,178,195,257,165,138,143,190,147,173,152,134,186,169,220,178,160,125,199,173,195,143,134,112,112,143,134,147,125,160,165,89,0,0,0,0
0,0,0,0,0,0,0,121,138,107,112,130,130,156,125,147,165,241,173,130,138,212,228,186,143,178,173,147,147,134,143,125,107,134,102,138,138,156,125,160,79,0,0,0
0,0,0,0,0,0,79,147,112,134,116,147,125,160,160,152,165,165,195,178,169,134,212,147,125,138,173,125,212,116,134,152,152,125,147,138,125,143,116,121,84,45,0,0
0,0,0,0,0,0,98,147,143,107,116,134,138,116,134,147,138,178,178,138,165,147,233,160,199,134,138,143,107,102,102,121,147,130,147,121,102,121,130,84,84,45,0,0
0,0,0,0,0,24,112,121,84,107,107,138,134,112,134,169,147,169,130,152,186,160,143,134,130,138,134,130,130,93,143,107,165,130,93,156,112,160,160,84,98,70,0,0
0,0,0,0,0,35,75,125,98,79,84,138,165,102,147,70,130,152,143,130,165,143,116,130,147,125,121,107,116,121,147,134,107,143,102,116,98,112,121,75,125,70,35,0
0,0,0,0,0,55,55,60,75,98,75,107,143,121,182,152,116,147,134,274,138,134,152,199,107,125,112,152,143,125,112,152,107,173,125,107,107,84,130,98,75,60,60,0
0,0,0,0,0,40,50,60,70,55,65,138,102,138,84,102,116,112,130,116,160,138,130,152,107,102,121,112,125,107,134,116,121,130,107,125,93,102,116,116,89,60,60,30
0,0,0,0,0,0,45,65,35,60,65,98,121,121,121,130,84,138,125,125,121,152,125,130,112,125,93,93,134,112,89,130,79,102,125,116,75,79,79,112,79,65,70,30
0,0,0,0,0,0,35,70,75,65,112,116,102,116,130,98,102,147,112,121,125,138,112,102,143,130,93,102,107,147,98,98,70,147,89,116,98,84,98,121,70,60,45,55
0,0,0,0,0,0,30,40,60,60,79,84,107,112,121,134,98,102,125,84,116,93,130,125,93,147,84,143,125,89,125,70,116,107,102,121,84,102,70,84,70,55,70,50
0,0,0,0,0,24,0,35,55,65,75,79,98,93,93,107,116,79,112,107,84,102,93,116,102,134,93,93,70,107,98,102,107,107,89,112,89,116,89,98,75,98,45,45
