DATA_TYPE MOVIE
VERSION Tekscan Pressure Measurement System 7.60-33I
HARDWARE 102-J363
MAP_VERSION 6.4
HW_TYPE 3
VersaPogoFsx 0
FILENAME C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_SS8.fsx
SENSOR_TYPE 5051
ROWS 44
COLS 44
ROW_SPACING 0.00127 meters
COL_SPACING 0.00127 meters
SENSEL_AREA 1.6129e-006 m2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.016667
MICRO_SECOND 1
TIME 2/3/2026 5:58:11.734PM
SCALE_FACTOR  7.03651 KPa / raw
EXPONENT 0.894175
SATURATION_PRESSURE 998.219 KPa (Exponential Extrapolation)
CALIBRATION_POINT_1 20.32 (Newtons) 379 (Raw Sum) 74 (Number of Loaded Cells)
CALIBRATION_MODE_1 Point
CALIBRATION_POINT_2 43.24 (Newtons) 2246 (Raw Sum) 409 (Number of Loaded Cells)
CALIBRATION_MODE_2 Point
CALIBRATION_POINT_3 65.9498 (Newtons) 5549 (Raw Sum) 945 (Number of Loaded Cells)
CALIBRATION_MODE_3 Point
CALIBRATION_POINT_4 87.5601 (Newtons) 9209 (Raw Sum) 1412 (Number of Loaded Cells)
CALIBRATION_MODE_4 Point
CALIBRATION_POINT_5 108.11 (Newtons) 12508 (Raw Sum) 1708 (Number of Loaded Cells)
CALIBRATION_MODE_5 Point
CALIBRATION_POINT_6 128 (Newtons) 15029 (Raw Sum) 1815 (Number of Loaded Cells)
CALIBRATION_MODE_6 Point
CALIBRATION_POINT_7 152.24 (Newtons) 17994 (Raw Sum) 1877 (Number of Loaded Cells)
CALIBRATION_MODE_7 Point
CALIBRATION_POINT_8 172.33 (Newtons) 20112 (Raw Sum) 1900 (Number of Loaded Cells)
CALIBRATION_MODE_8 Point
CALIBRATION_POINT_9 195.68 (Newtons) 22397 (Raw Sum) 1913 (Number of Loaded Cells)
CALIBRATION_MODE_9 Point
CALIBRATION_POINT_A 217.3 (Newtons) 24276 (Raw Sum) 1920 (Number of Loaded Cells)
CALIBRATION_MODE_A Point
CALIBRATION_INFO C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_SS8.fsx
SENSITIVITY S-20
MAP_INDEX 0
SUBMAP 0
START_FRAME 611
END_FRAME 611
UNITS KPa
MIRROR_ROW 0
MIRROR_COL 0
ASCII_DATA @@

Frame 611, 10.162,, 2/3/2026 5:58:21.896PM,,,Raw Sum=,,18829
0,0,0,0,0,0,0,0,0,0,24,60,50,79,75,121,107,79,102,130,261,147,130,134,138,147,143,138,102,116,102,98,79,65,178,134,84,75,70,60,30,0,0,0
0,0,0,0,0,0,0,0,0,0,50,102,50,60,75,98,102,134,121,116,165,125,195,199,125,125,165,125,156,130,134,98,112,116,121,147,93,102,116,35,45,0,0,0
0,0,0,0,0,0,0,0,30,0,0,55,70,93,70,84,84,186,138,89,138,165,152,160,125,173,195,147,125,112,121,116,107,130,89,130,75,107,75,93,70,0,0,0
0,0,0,0,0,0,0,0,0,0,0,45,55,93,102,70,116,134,125,147,169,134,143,156,121,138,134,98,156,107,147,169,130,121,121,116,130,112,102,79,75,0,30,0
0,0,0,0,0,0,0,0,0,0,35,30,40,65,50,102,102,156,138,147,138,143,165,156,165,138,138,116,116,107,116,143,116,116,143,134,60,98,93,65,50,0,40,0
0,0,0,0,0,0,0,0,0,0,0,40,30,45,65,116,107,143,89,143,138,169,138,138,125,152,143,130,143,98,165,107,134,121,98,134,102,93,107,60,79,0,55,30
0,0,0,0,0,0,0,0,0,0,0,35,40,40,60,45,65,102,112,116,143,116,93,143,138,169,130,107,130,121,134,98,93,134,121,93,102,70,89,79,102,0,55,45
0,0,0,0,0,0,0,0,0,0,24,24,35,0,50,55,45,102,98,216,121,130,147,186,107,152,107,156,147,147,138,125,93,195,156,93,89,65,116,93,75,0,45,35
0,0,0,0,0,0,0,0,0,0,0,45,30,24,24,50,60,70,84,70,125,107,107,134,98,98,125,130,121,112,102,93,98,102,75,116,70,70,89,89,84,0,60,50
0,0,0,0,0,0,0,30,0,0,0,0,40,24,30,50,30,55,55,75,89,116,93,107,93,107,79,93,93,93,79,89,156,79,112,102,60,65,55,70,55,0,45,35
0,0,0,0,0,0,0,0,24,0,0,0,0,24,35,19,30,50,45,45,55,93,65,84,79,112,60,70,55,98,70,65,40,84,79,79,79,84,45,75,35,0,40,55
0,0,0,0,0,0,0,0,24,30,50,102,0,0,40,30,30,35,35,50,65,55,84,98,89,102,55,65,60,35,65,112,50,70,65,75,60,75,60,55,50,0,55,0
0,0,0,0,0,0,0,0,0,0,24,30,50,40,0,0,24,24,35,55,30,102,60,79,75,75,55,89,50,55,102,45,45,65,40,60,50,60,55,65,45,0,30,45
