DATA_TYPE MOVIE
VERSION Tekscan Pressure Measurement System 7.60-33I
HARDWARE 102-J363
MAP_VERSION 6.4
HW_TYPE 3
VersaPogoFsx 0
FILENAME C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_SS3.fsx
SENSOR_TYPE 5051
ROWS 44
COLS 44
ROW_SPACING 0.00127 meters
COL_SPACING 0.00127 meters
SENSEL_AREA 1.6129e-006 m2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.016667
MICRO_SECOND 1
TIME 2/3/2026 5:38:53.026PM
SCALE_FACTOR  7.03651 KPa / raw
EXPONENT 0.894175
SATURATION_PRESSURE 998.219 KPa (Exponential Extrapolation)
CALIBRATION_POINT_1 20.32 (Newtons) 379 (Raw Sum) 74 (Number of Loaded Cells)
CALIBRATION_MODE_1 Point
CALIBRATION_POINT_2 43.24 (Newtons) 2246 (Raw Sum) 409 (Number of Loaded Cells)
CALIBRATION_MODE_2 Point
CALIBRATION_POINT_3 65.9498 (Newtons) 5549 (Raw Sum) 945 (Number of Loaded Cells)
CALIBRATION_MODE_3 Point
CALIBRATION_POINT_4 87.5601 (Newtons) 9209 (Raw Sum) 1412 (Number of Loaded Cells)
CALIBRATION_MODE_4 Point
CALIBRATION_POINT_5 108.11 (Newtons) 12508 (Raw Sum) 1708 (Number of Loaded Cells)
CALIBRATION_MODE_5 Point
CALIBRATION_POINT_6 128 (Newtons) 15029 (Raw Sum) 1815 (Number of Loaded Cells)
CALIBRATION_MODE_6 Point
CALIBRATION_POINT_7 152.24 (Newtons) 17994 (Raw Sum) 1877 (Number of Loaded Cells)
CALIBRATION_MODE_7 Point
CALIBRATION_POINT_8 172.33 (Newtons) 20112 (Raw Sum) 1900 (Number of Loaded Cells)
CALIBRATION_MODE_8 Point
CALIBRATION_POINT_9 195.68 (Newtons) 22397 (Raw Sum) 1913 (Number of Loaded Cells)
CALIBRATION_MODE_9 Point
CALIBRATION_POINT_A 217.3 (Newtons) 24276 (Raw Sum) 1920 (Number of Loaded Cells)
CALIBRATION_MODE_A Point
CALIBRATION_INFO C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_SS3.fsx
SENSITIVITY S-20
MAP_INDEX 0
SUBMAP 0
START_FRAME 86
END_FRAME 86
UNITS KPa
MIRROR_ROW 0
MIRROR_COL 0
ASCII_DATA @@

Frame 86, 1.416,, 2/3/2026 5:38:54.442PM,,,Raw Sum=,,32259
0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,60,75,79,79,102,160,93,84,79,93,98,65,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,30,60,75,143,107,156,130,107,147,107,147,147,121,89,121,79,65,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,0,0,0,0,0,0,0,30,70,102,98,107,116,216,134,75,134,178,182,152,107,143,134,98,79,45,65,45,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,65,89,125,134,125,152,203,138,160,169,121,178,147,143,134,121,125,134,70,93,65,40,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,24,50,79,93,134,125,169,178,195,178,173,169,169,165,160,152,130,125,112,125,98,89,79,60,30,24,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,24,45,79,112,130,116,156,224,165,190,134,143,160,195,169,165,134,134,138,130,143,89,134,84,75,65,24,35,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,35,75,75,138,160,93,138,102,156,178,182,152,199,169,125,152,156,178,134,102,134,98,134,121,89,107,45,50,24,0,0,0,0,0,0,0
0,0,0,0,0,0,0,35,50,79,98,134,199,147,178,156,134,182,156,261,134,147,173,228,130,147,112,152,125,138,121,169,89,112,107,55,55,24,0,0,0,0,0,0
0,0,0,0,0,0,0,24,70,40,102,147,156,156,125,156,165,156,178,138,190,165,147,173,147,134,143,165,130,130,147,130,134,121,79,102,50,30,0,0,0,0,0,0
0,0,0,0,0,0,0,50,50,65,102,116,130,130,169,160,125,152,138,156,143,186,156,134,134,165,125,116,156,134,112,169,125,112,116,79,55,40,19,0,0,0,0,0
0,0,0,0,0,0,30,55,93,121,130,160,143,182,186,121,134,224,130,152,160,156,160,152,182,160,125,134,121,186,121,125,75,152,102,107,84,75,40,0,0,0,0,0
0,0,0,35,0,0,45,102,107,116,152,147,134,182,220,156,134,143,147,130,178,156,195,195,107,169,102,178,169,143,130,107,147,125,107,102,79,79,30,35,0,0,0,0
0,0,0,0,0,0,40,65,112,147,160,102,152,134,138,160,152,121,147,160,134,207,165,173,143,186,134,165,107,143,134,134,125,134,98,121,84,75,65,50,0,0,0,0
