DATA_TYPE MOVIE
VERSION Tekscan Pressure Measurement System 7.60-33I
HARDWARE 102-J363
MAP_VERSION 6.4
HW_TYPE 3
VersaPogoFsx 0
FILENAME C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_SS6.fsx
SENSOR_TYPE 5051
ROWS 44
COLS 44
ROW_SPACING 0.00127 meters
COL_SPACING 0.00127 meters
SENSEL_AREA 1.6129e-006 m2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.016667
MICRO_SECOND 1
TIME 2/3/2026 5:49:17.833PM
SCALE_FACTOR  7.03651 KPa / raw
EXPONENT 0.894175
SATURATION_PRESSURE 998.219 KPa (Exponential Extrapolation)
CALIBRATION_POINT_1 20.32 (Newtons) 379 (Raw Sum) 74 (Number of Loaded Cells)
CALIBRATION_MODE_1 Point
CALIBRATION_POINT_2 43.24 (Newtons) 2246 (Raw Sum) 409 (Number of Loaded Cells)
CALIBRATION_MODE_2 Point
CALIBRATION_POINT_3 65.9498 (Newtons) 5549 (Raw Sum) 945 (Number of Loaded Cells)
CALIBRATION_MODE_3 Point
CALIBRATION_POINT_4 87.5601 (Newtons) 9209 (Raw Sum) 1412 (Number of Loaded Cells)
CALIBRATION_MODE_4 Point
CALIBRATION_POINT_5 108.11 (Newtons) 12508 (Raw Sum) 1708 (Number of Loaded Cells)
CALIBRATION_MODE_5 Point
CALIBRATION_POINT_6 128 (Newtons) 15029 (Raw Sum) 1815 (Number of Loaded Cells)
CALIBRATION_MODE_6 Point
CALIBRATION_POINT_7 152.24 (Newtons) 17994 (Raw Sum) 1877 (Number of Loaded Cells)
CALIBRATION_MODE_7 Point
CALIBRATION_POINT_8 172.33 (Newtons) 20112 (Raw Sum) 1900 (Number of Loaded Cells)
CALIBRATION_MODE_8 Point
CALIBRATION_POINT_9 195.68 (Newtons) 22397 (Raw Sum) 1913 (Number of Loaded Cells)
CALIBRATION_MODE_9 Point
CALIBRATION_POINT_A 217.3 (Newtons) 24276 (Raw Sum) 1920 (Number of Loaded Cells)
CALIBRATION_MODE_A Point
CALIBRATION_INFO C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_SS6.fsx
SENSITIVITY S-20
MAP_INDEX 0
SUBMAP 0
START_FRAME 8
END_FRAME 8
UNITS KPa
MIRROR_ROW 0
MIRROR_COL 0
ASCII_DATA @@

Frame 8, 0.117,, 2/3/2026 5:49:17.95PM,,,Raw Sum=,,25621
0,0,0,0,0,0,0,0,0,0,0,0,50,55,50,79,93,84,79,156,286,152,134,156,147,165,130,160,121,112,89,98,65,45,50,30,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,35,75,50,45,79,121,98,143,112,121,160,134,224,165,147,125,212,160,182,130,125,107,112,102,93,89,40,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,40,55,112,98,112,112,216,152,107,160,182,220,203,165,186,237,178,165,121,143,116,107,152,55,89,65,30,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,30,40,70,70,130,143,125,138,165,186,169,173,134,173,143,134,138,138,130,186,121,156,178,130,125,130,116,98,65,0,0,0,0,0,0
0,0,0,0,0,0,0,0,40,40,40,75,75,89,98,130,116,178,160,147,169,169,182,134,178,143,143,134,138,116,125,147,134,102,134,102,75,45,50,0,0,0,0,0
0,0,0,0,0,0,0,0,35,30,60,93,84,79,112,156,112,156,134,143,143,169,169,152,152,152,156,134,156,116,160,134,165,152,93,121,84,65,55,0,0,0,0,0
0,0,0,0,0,0,0,30,35,40,40,98,93,75,125,75,134,160,156,138,186,160,125,147,147,160,125,112,134,130,152,130,112,182,107,107,89,79,40,35,24,0,0,0
0,0,0,0,0,0,0,35,35,60,55,89,130,125,156,138,112,147,125,286,130,121,169,212,107,143,138,169,152,173,152,186,121,212,156,130,125,70,65,24,0,0,0,0
0,0,0,0,0,0,30,30,30,0,60,116,93,102,107,130,130,125,134,116,178,156,130,173,143,130,147,165,165,143,160,134,138,169,130,125,89,79,70,50,0,0,0,0
0,0,0,0,0,0,40,50,24,35,50,70,98,102,125,112,102,138,102,138,156,173,156,134,138,169,125,147,156,178,130,173,143,102,138,112,93,79,55,30,0,0,0,0
0,0,0,0,0,0,30,35,65,55,55,79,84,107,121,93,89,130,93,116,116,156,147,138,182,169,130,134,130,186,125,125,102,173,121,121,107,138,65,60,0,0,0,0
0,0,0,0,0,0,30,40,70,50,89,112,60,89,116,112,79,102,121,102,125,121,178,178,125,178,130,156,169,125,134,138,121,134,112,116,98,112,60,60,40,0,0,0
0,0,0,0,0,0,24,35,50,60,75,75,70,84,50,93,79,75,89,84,89,134,125,130,121,169,134,182,102,156,147,143,121,130,93,125,98,125,65,60,35,0,0,0
