DATA_TYPE MOVIE
VERSION Tekscan Pressure Measurement System 7.60-33I
HARDWARE 102-J363
MAP_VERSION 6.4
HW_TYPE 3
VersaPogoFsx 0
FILENAME C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_MS9.fsx
SENSOR_TYPE 5051
ROWS 44
COLS 44
ROW_SPACING 0.00127 meters
COL_SPACING 0.00127 meters
SENSEL_AREA 1.6129e-006 m2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.016667
MICRO_SECOND 1
TIME 2/3/2026 5:46:13.786PM
SCALE_FACTOR  7.03651 KPa / raw
EXPONENT 0.894175
SATURATION_PRESSURE 998.219 KPa (Exponential Extrapolation)
CALIBRATION_POINT_1 20.32 (Newtons) 379 (Raw Sum) 74 (Number of Loaded Cells)
CALIBRATION_MODE_1 Point
CALIBRATION_POINT_2 43.24 (Newtons) 2246 (Raw Sum) 409 (Number of Loaded Cells)
CALIBRATION_MODE_2 Point
CALIBRATION_POINT_3 65.9498 (Newtons) 5549 (Raw Sum) 945 (Number of Loaded Cells)
CALIBRATION_MODE_3 Point
CALIBRATION_POINT_4 87.5601 (Newtons) 9209 (Raw Sum) 1412 (Number of Loaded Cells)
CALIBRATION_MODE_4 Point
CALIBRATION_POINT_5 108.11 (Newtons) 12508 (Raw Sum) 1708 (Number of Loaded Cells)
CALIBRATION_MODE_5 Point
CALIBRATION_POINT_6 128 (Newtons) 15029 (Raw Sum) 1815 (Number of Loaded Cells)
CALIBRATION_MODE_6 Point
CALIBRATION_POINT_7 152.24 (Newtons) 17994 (Raw Sum) 1877 (Number of Loaded Cells)
CALIBRATION_MODE_7 Point
CALIBRATION_POINT_8 172.33 (Newtons) 20112 (Raw Sum) 1900 (Number of Loaded Cells)
CALIBRATION_MODE_8 Point
CALIBRATION_POINT_9 195.68 (Newtons) 22397 (Raw Sum) 1913 (Number of Loaded Cells)
CALIBRATION_MODE_9 Point
CALIBRATION_POINT_A 217.3 (Newtons) 24276 (Raw Sum) 1920 (Number of Loaded Cells)
CALIBRATION_MODE_A Point
CALIBRATION_INFO C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_MS9.fsx
SENSITIVITY S-20
MAP_INDEX 0
SUBMAP 0
START_FRAME 1297
END_FRAME 1297
UNITS KPa
MIRROR_ROW 0
MIRROR_COL 0
ASCII_DATA @@

Frame 1297, 21.591,, 2/3/2026 5:46:35.377PM,,,Raw Sum=,,23539
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,55,79,195,121,102,138,130,152,138,156,130,121,112,152,152,125,178,186,156,199,160,35,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,60,60,98,121,116,182,160,147,125,224,156,182,152,152,134,116,147,143,233,178,224,266,107,30,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,70,70,65,112,152,182,173,130,190,233,186,156,125,160,134,130,186,125,178,147,190,203,294,102,0,0,24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,45,70,98,116,143,121,152,138,116,152,156,147,199,130,165,195,203,165,182,156,182,199,182,228,134,0,35,30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,65,84,93,125,143,178,152,182,156,160,147,147,134,130,160,165,147,173,173,125,152,165,173,182,0,30,45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,70,84,89,121,143,152,152,138,143,165,147,165,138,160,125,178,160,130,182,147,169,212,130,186,0,60,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,45,89,89,116,125,112,156,152,190,165,130,130,121,138,147,143,224,130,147,130,160,178,143,195,0,125,45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,24,30,60,79,173,102,112,165,186,107,125,134,199,178,182,165,212,143,249,173,147,169,112,195,165,152,0,165,102
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35,35,60,65,125,116,121,165,152,138,134,165,165,147,147,143,143,182,134,186,116,147,190,216,182,0,165,125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,24,40,50,55,84,165,121,125,116,152,125,134,156,152,130,186,147,138,169,152,112,130,112,156,138,0,199,121
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,30,50,55,107,89,134,152,102,125,112,125,216,134,121,102,186,134,143,130,169,130,212,116,0,125,138
0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,30,24,35,40,65,60,93,112,93,156,116,182,212,130,152,125,169,160,143,160,130,169,125,165,143,0,173,147
0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,35,24,30,50,50,45,121,65,89,93,134,102,199,116,156,147,156,134,152,121,152,112,186,116,143,165,0,116,134
