DATA_TYPE MOVIE
VERSION Tekscan Pressure Measurement System 7.60-33I
HARDWARE 102-J363
MAP_VERSION 6.4
HW_TYPE 3
VersaPogoFsx 0
FILENAME C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_MS5.fsx
SENSOR_TYPE 5051
ROWS 44
COLS 44
ROW_SPACING 0.00127 meters
COL_SPACING 0.00127 meters
SENSEL_AREA 1.6129e-006 m2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.016667
MICRO_SECOND 1
TIME 2/3/2026 5:35:31.438PM
SCALE_FACTOR  7.03651 KPa / raw
EXPONENT 0.894175
SATURATION_PRESSURE 998.219 KPa (Exponential Extrapolation)
CALIBRATION_POINT_1 20.32 (Newtons) 379 (Raw Sum) 74 (Number of Loaded Cells)
CALIBRATION_MODE_1 Point
CALIBRATION_POINT_2 43.24 (Newtons) 2246 (Raw Sum) 409 (Number of Loaded Cells)
CALIBRATION_MODE_2 Point
CALIBRATION_POINT_3 65.9498 (Newtons) 5549 (Raw Sum) 945 (Number of Loaded Cells)
CALIBRATION_MODE_3 Point
CALIBRATION_POINT_4 87.5601 (Newtons) 9209 (Raw Sum) 1412 (Number of Loaded Cells)
CALIBRATION_MODE_4 Point
CALIBRATION_POINT_5 108.11 (Newtons) 12508 (Raw Sum) 1708 (Number of Loaded Cells)
CALIBRATION_MODE_5 Point
CALIBRATION_POINT_6 128 (Newtons) 15029 (Raw Sum) 1815 (Number of Loaded Cells)
CALIBRATION_MODE_6 Point
CALIBRATION_POINT_7 152.24 (Newtons) 17994 (Raw Sum) 1877 (Number of Loaded Cells)
CALIBRATION_MODE_7 Point
CALIBRATION_POINT_8 172.33 (Newtons) 20112 (Raw Sum) 1900 (Number of Loaded Cells)
CALIBRATION_MODE_8 Point
CALIBRATION_POINT_9 195.68 (Newtons) 22397 (Raw Sum) 1913 (Number of Loaded Cells)
CALIBRATION_MODE_9 Point
CALIBRATION_POINT_A 217.3 (Newtons) 24276 (Raw Sum) 1920 (Number of Loaded Cells)
CALIBRATION_MODE_A Point
CALIBRATION_INFO C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_MS5.fsx
SENSITIVITY S-20
MAP_INDEX 0
SUBMAP 0
START_FRAME 68
END_FRAME 68
UNITS KPa
MIRROR_ROW 0
MIRROR_COL 0
ASCII_DATA @@

Frame 68, 1.116,, 2/3/2026 5:35:32.554PM,,,Raw Sum=,,29818
0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,65,24,55,98,125,98,93,112,121,182,134,152,102,121,98,107,112,112,138,102,55,35,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,50,50,75,65,98,116,207,165,125,125,173,160,190,152,138,130,116,112,121,112,89,84,35,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,50,79,138,102,93,138,173,195,178,143,212,270,178,165,160,199,130,112,169,102,165,134,93,55,60,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,30,0,45,50,89,116,143,156,178,116,182,152,152,160,147,134,224,147,173,199,173,165,160,173,138,130,98,60,50,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,40,40,50,65,84,125,130,152,147,169,173,156,190,143,152,147,138,125,152,156,160,156,165,143,107,121,116,60,50,24,0,0
0,0,0,0,0,0,0,0,0,0,0,30,50,50,70,116,98,138,116,138,143,178,160,156,147,169,169,156,178,138,186,147,207,160,125,199,130,134,173,70,84,55,0,0
0,0,0,0,0,0,0,0,0,0,0,35,50,55,107,70,93,125,147,147,195,152,138,147,165,165,143,130,134,130,169,147,147,253,152,138,130,138,125,93,93,40,35,0
0,0,0,0,0,0,0,0,0,24,0,35,60,70,121,125,107,130,116,282,138,134,169,228,116,156,130,169,173,173,186,216,134,257,195,160,160,125,160,112,65,30,35,0
0,0,0,0,0,0,0,0,0,0,24,65,65,102,98,102,125,125,160,116,169,165,134,195,152,152,147,182,169,160,182,165,173,190,165,224,134,138,165,156,98,50,40,40
0,0,0,0,0,0,0,0,0,0,0,55,65,89,112,130,89,125,102,121,102,190,165,152,152,178,134,160,203,186,138,203,203,178,186,173,121,138,121,178,79,45,55,35
0,0,0,0,0,0,0,0,24,0,50,65,75,102,130,102,84,165,98,112,130,156,147,147,182,169,147,147,147,224,152,147,112,199,152,178,169,199,160,207,98,40,40,45
0,0,0,0,0,0,0,0,30,24,40,45,89,112,121,121,93,107,116,102,156,112,190,173,112,182,143,207,199,160,165,156,199,173,160,160,152,195,138,165,130,89,84,40
0,0,0,0,0,0,0,0,0,24,45,50,70,98,75,98,98,75,98,112,98,156,130,143,125,182,134,203,138,182,173,160,169,182,138,182,152,178,121,152,130,134,45,45
