DATA_TYPE MOVIE
VERSION Tekscan Pressure Measurement System 7.60-33I
HARDWARE 102-J363
MAP_VERSION 6.4
HW_TYPE 3
VersaPogoFsx 0
FILENAME C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_MS7.fsx
SENSOR_TYPE 5051
ROWS 44
COLS 44
ROW_SPACING 0.00127 meters
COL_SPACING 0.00127 meters
SENSEL_AREA 1.6129e-006 m2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.016667
MICRO_SECOND 1
TIME 2/3/2026 6:06:50.987PM
SCALE_FACTOR  7.03651 KPa / raw
EXPONENT 0.894175
SATURATION_PRESSURE 998.219 KPa (Exponential Extrapolation)
CALIBRATION_POINT_1 20.32 (Newtons) 379 (Raw Sum) 74 (Number of Loaded Cells)
CALIBRATION_MODE_1 Point
CALIBRATION_POINT_2 43.24 (Newtons) 2246 (Raw Sum) 409 (Number of Loaded Cells)
CALIBRATION_MODE_2 Point
CALIBRATION_POINT_3 65.9498 (Newtons) 5549 (Raw Sum) 945 (Number of Loaded Cells)
CALIBRATION_MODE_3 Point
CALIBRATION_POINT_4 87.5601 (Newtons) 9209 (Raw Sum) 1412 (Number of Loaded Cells)
CALIBRATION_MODE_4 Point
CALIBRATION_POINT_5 108.11 (Newtons) 12508 (Raw Sum) 1708 (Number of Loaded Cells)
CALIBRATION_MODE_5 Point
CALIBRATION_POINT_6 128 (Newtons) 15029 (Raw Sum) 1815 (Number of Loaded Cells)
CALIBRATION_MODE_6 Point
CALIBRATION_POINT_7 152.24 (Newtons) 17994 (Raw Sum) 1877 (Number of Loaded Cells)
CALIBRATION_MODE_7 Point
CALIBRATION_POINT_8 172.33 (Newtons) 20112 (Raw Sum) 1900 (Number of Loaded Cells)
CALIBRATION_MODE_8 Point
CALIBRATION_POINT_9 195.68 (Newtons) 22397 (Raw Sum) 1913 (Number of Loaded Cells)
CALIBRATION_MODE_9 Point
CALIBRATION_POINT_A 217.3 (Newtons) 24276 (Raw Sum) 1920 (Number of Loaded Cells)
CALIBRATION_MODE_A Point
CALIBRATION_INFO C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_MS7.fsx
SENSITIVITY S-20
MAP_INDEX 0
SUBMAP 0
START_FRAME 22
END_FRAME 22
UNITS KPa
MIRROR_ROW 0
MIRROR_COL 0
ASCII_DATA @@

Frame 22, 0.35,, 2/3/2026 6:06:51.337PM,,,Raw Sum=,,23591
0,0,0,0,0,0,0,0,55,70,75,84,152,138,98,134,138,125,125,173,294,173,130,169,147,178,160,156,138,121,102,102,75,45,84,35,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,30,60,84,130,216,98,112,147,152,147,165,165,152,195,160,241,203,165,147,216,182,169,134,138,121,79,75,70,65,0,0,0,0,0,0,0,0
0,0,0,0,0,0,45,84,84,65,84,107,107,169,121,152,152,228,147,138,156,199,228,207,156,207,237,190,165,143,152,116,98,130,70,75,35,0,0,0,0,0,0,0
0,0,0,0,0,55,65,75,79,102,116,147,147,186,169,143,173,199,203,186,186,147,169,156,143,147,138,134,173,130,156,160,147,102,102,65,55,50,0,0,0,0,0,0
0,0,0,0,24,30,60,102,116,75,79,121,112,121,121,143,134,160,160,152,143,199,224,182,199,173,173,156,130,130,112,134,138,121,143,84,40,0,0,0,0,0,0,0
0,0,0,0,35,30,75,98,75,75,98,130,147,125,152,190,143,173,143,160,165,178,178,160,160,182,182,147,178,116,138,116,147,107,79,102,55,55,50,0,0,0,0,0
0,0,0,0,50,35,60,107,79,89,84,112,112,98,156,89,125,169,147,152,195,152,143,138,173,173,143,107,134,121,134,107,107,156,79,70,50,30,0,0,0,0,0,0
0,0,0,0,40,55,75,55,65,89,70,116,134,125,173,134,93,143,107,282,138,147,165,186,116,173,138,169,152,147,147,169,93,212,79,93,70,35,40,0,0,0,0,0
0,0,0,35,40,50,55,60,75,60,84,138,98,112,102,125,107,112,121,107,173,138,107,165,134,134,121,143,138,134,130,107,112,125,89,84,45,30,40,0,0,0,0,0
0,0,0,35,35,45,55,116,50,45,60,84,102,93,102,130,75,130,112,116,121,156,125,116,112,134,93,93,134,112,102,125,125,70,102,75,40,35,0,30,0,0,0,0
0,0,0,0,70,84,40,65,98,156,60,89,112,93,93,89,89,125,84,98,93,130,84,102,93,116,93,84,84,116,93,70,50,107,79,65,60,50,0,0,0,0,0,0
0,0,0,0,0,0,98,60,89,79,93,147,55,134,116,84,65,84,89,84,89,79,130,134,125,156,84,107,98,70,70,116,65,70,55,65,40,40,0,0,0,0,0,0
0,0,0,0,30,35,35,50,79,75,89,65,65,93,30,79,70,60,75,65,60,147,121,186,156,228,156,165,89,70,98,60,65,60,45,65,50,30,30,0,0,0,0,0
