DATA_TYPE MOVIE
VERSION Tekscan Pressure Measurement System 7.60-33I
HARDWARE 102-J363
MAP_VERSION 6.4
HW_TYPE 3
VersaPogoFsx 0
FILENAME C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_SS4.fsx
SENSOR_TYPE 5051
ROWS 44
COLS 44
ROW_SPACING 0.00127 meters
COL_SPACING 0.00127 meters
SENSEL_AREA 1.6129e-006 m2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.016667
MICRO_SECOND 1
TIME 2/3/2026 6:03:38.988PM
SCALE_FACTOR  7.03651 KPa / raw
EXPONENT 0.894175
SATURATION_PRESSURE 998.219 KPa (Exponential Extrapolation)
CALIBRATION_POINT_1 20.32 (Newtons) 379 (Raw Sum) 74 (Number of Loaded Cells)
CALIBRATION_MODE_1 Point
CALIBRATION_POINT_2 43.24 (Newtons) 2246 (Raw Sum) 409 (Number of Loaded Cells)
CALIBRATION_MODE_2 Point
CALIBRATION_POINT_3 65.9498 (Newtons) 5549 (Raw Sum) 945 (Number of Loaded Cells)
CALIBRATION_MODE_3 Point
CALIBRATION_POINT_4 87.5601 (Newtons) 9209 (Raw Sum) 1412 (Number of Loaded Cells)
CALIBRATION_MODE_4 Point
CALIBRATION_POINT_5 108.11 (Newtons) 12508 (Raw Sum) 1708 (Number of Loaded Cells)
CALIBRATION_MODE_5 Point
CALIBRATION_POINT_6 128 (Newtons) 15029 (Raw Sum) 1815 (Number of Loaded Cells)
CALIBRATION_MODE_6 Point
CALIBRATION_POINT_7 152.24 (Newtons) 17994 (Raw Sum) 1877 (Number of Loaded Cells)
CALIBRATION_MODE_7 Point
CALIBRATION_POINT_8 172.33 (Newtons) 20112 (Raw Sum) 1900 (Number of Loaded Cells)
CALIBRATION_MODE_8 Point
CALIBRATION_POINT_9 195.68 (Newtons) 22397 (Raw Sum) 1913 (Number of Loaded Cells)
CALIBRATION_MODE_9 Point
CALIBRATION_POINT_A 217.3 (Newtons) 24276 (Raw Sum) 1920 (Number of Loaded Cells)
CALIBRATION_MODE_A Point
CALIBRATION_INFO C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_SS4.fsx
SENSITIVITY S-20
MAP_INDEX 0
SUBMAP 0
START_FRAME 105
END_FRAME 105
UNITS KPa
MIRROR_ROW 0
MIRROR_COL 0
ASCII_DATA @@

Frame 105, 1.733,, 2/3/2026 6:03:40.721PM,,,Raw Sum=,,18428
0,0,0,0,0,0,0,0,84,112,93,138,156,173,130,138,152,147,138,207,334,143,152,160,152,169,121,143,125,134,107,112,70,65,125,40,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,75,89,130,182,290,156,152,160,143,156,190,169,178,216,165,233,182,147,130,199,138,178,130,116,107,84,107,112,79,65,30,0,0,0,0,0,0
0,0,0,0,0,0,0,102,143,125,112,160,160,195,160,152,160,237,186,147,169,165,195,186,173,207,195,143,125,102,125,93,89,116,60,121,60,40,0,0,0,0,0,0
0,0,0,0,0,0,55,89,98,156,156,169,182,199,190,165,195,199,178,169,195,147,169,165,116,130,147,112,182,107,134,143,116,93,121,102,79,60,35,0,0,0,0,0
0,0,0,0,0,0,93,125,121,121,107,143,125,143,130,178,165,203,160,160,178,165,195,152,169,143,134,138,107,102,102,125,116,102,138,89,55,75,50,0,0,0,0,0
0,0,0,0,0,0,75,134,93,93,116,152,160,147,156,245,156,182,134,143,178,182,160,152,116,147,143,138,138,98,138,98,138,102,65,102,65,55,65,24,0,0,0,0
0,0,0,0,0,0,75,107,102,107,93,121,152,112,178,89,143,160,156,143,173,138,130,138,134,147,121,102,102,107,130,102,93,134,70,70,60,55,40,30,30,0,0,0
0,0,0,0,0,0,65,65,79,121,107,152,199,169,178,160,116,160,134,249,130,107,156,190,89,143,107,165,152,138,112,147,84,199,107,84,79,55,50,30,0,0,0,0
0,0,0,0,0,0,45,70,70,65,79,138,112,138,134,138,147,147,160,134,186,152,143,165,152,125,121,116,98,107,116,98,102,112,89,107,60,45,60,35,0,0,0,0
0,0,0,0,0,0,45,93,60,84,79,102,138,116,138,165,102,134,98,107,121,138,121,130,112,138,98,98,125,102,89,112,116,79,102,89,55,45,24,40,0,0,0,0
0,0,0,0,0,0,40,79,98,130,75,121,130,143,147,93,79,152,112,107,107,138,125,134,138,116,107,107,98,147,93,93,60,116,93,89,79,93,45,45,24,0,0,0
0,0,0,0,0,0,50,50,70,89,116,134,79,152,138,138,89,93,102,89,112,107,173,130,93,107,84,112,121,98,84,93,89,98,75,79,45,79,40,40,30,24,0,0
0,0,0,0,0,0,30,40,70,75,84,79,98,79,70,102,93,65,93,75,98,116,98,107,89,89,102,112,79,93,98,93,89,89,60,79,60,70,40,30,0,0,0,0
