DATA_TYPE MOVIE
VERSION Tekscan Pressure Measurement System 7.60-33I
HARDWARE 102-J363
MAP_VERSION 6.4
HW_TYPE 3
VersaPogoFsx 0
FILENAME C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_MS8.fsx
SENSOR_TYPE 5051
ROWS 44
COLS 44
ROW_SPACING 0.00127 meters
COL_SPACING 0.00127 meters
SENSEL_AREA 1.6129e-006 m2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.016667
MICRO_SECOND 1
TIME 2/3/2026 5:08:59.169PM
SCALE_FACTOR  7.03651 KPa / raw
EXPONENT 0.894175
SATURATION_PRESSURE 998.219 KPa (Exponential Extrapolation)
CALIBRATION_POINT_1 20.32 (Newtons) 379 (Raw Sum) 74 (Number of Loaded Cells)
CALIBRATION_MODE_1 Point
CALIBRATION_POINT_2 43.24 (Newtons) 2246 (Raw Sum) 409 (Number of Loaded Cells)
CALIBRATION_MODE_2 Point
CALIBRATION_POINT_3 65.9498 (Newtons) 5549 (Raw Sum) 945 (Number of Loaded Cells)
CALIBRATION_MODE_3 Point
CALIBRATION_POINT_4 87.5601 (Newtons) 9209 (Raw Sum) 1412 (Number of Loaded Cells)
CALIBRATION_MODE_4 Point
CALIBRATION_POINT_5 108.11 (Newtons) 12508 (Raw Sum) 1708 (Number of Loaded Cells)
CALIBRATION_MODE_5 Point
CALIBRATION_POINT_6 128 (Newtons) 15029 (Raw Sum) 1815 (Number of Loaded Cells)
CALIBRATION_MODE_6 Point
CALIBRATION_POINT_7 152.24 (Newtons) 17994 (Raw Sum) 1877 (Number of Loaded Cells)
CALIBRATION_MODE_7 Point
CALIBRATION_POINT_8 172.33 (Newtons) 20112 (Raw Sum) 1900 (Number of Loaded Cells)
CALIBRATION_MODE_8 Point
CALIBRATION_POINT_9 195.68 (Newtons) 22397 (Raw Sum) 1913 (Number of Loaded Cells)
CALIBRATION_MODE_9 Point
CALIBRATION_POINT_A 217.3 (Newtons) 24276 (Raw Sum) 1920 (Number of Loaded Cells)
CALIBRATION_MODE_A Point
CALIBRATION_INFO C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_MS8.fsx
SENSITIVITY S-20
MAP_INDEX 0
SUBMAP 0
START_FRAME 9
END_FRAME 9
UNITS KPa
MIRROR_ROW 0
MIRROR_COL 0
ASCII_DATA @@

Frame 9, 0.133,, 2/3/2026 5:08:59.302PM,,,Raw Sum=,,24513
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,50,79,228,138,134,156,207,233,178,138,98,79,60,70,60,55,125,173,116,156,156,152,107,173,147,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,40,30,60,65,84,143,116,169,178,138,156,245,220,245,165,207,173,121,125,107,98,143,199,165,125,107,125,134,93
0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,40,84,75,65,107,125,138,138,152,207,233,182,152,156,195,160,178,282,143,130,75,65,125,237,125,178,125,121
0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,24,70,98,98,125,152,112,182,134,130,152,125,156,233,112,178,216,207,203,274,245,253,212,143,173,156,178,130,169
0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35,55,98,75,93,152,147,134,121,130,130,165,156,116,125,138,147,186,160,212,186,165,212,195,121,93,50,138,121
0,0,0,0,0,0,0,0,0,0,0,0,0,24,40,65,50,93,75,102,138,125,156,138,130,147,130,138,165,134,173,138,165,178,152,199,186,199,261,165,241,130,102,125
0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,24,55,70,93,70,107,102,107,156,125,130,134,93,152,116,138,143,130,190,134,169,152,173,216,199,203,199,130,75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,45,40,89,75,169,98,112,116,160,89,112,102,169,143,152,147,178,112,152,173,147,212,138,241,212,203,169,212,125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,45,55,60,75,84,125,116,107,125,130,107,125,147,130,130,143,130,152,169,143,173,130,160,212,237,199,203,245,186
0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,45,65,60,93,102,130,121,102,116,134,98,98,130,125,121,143,89,134,152,178,112,165,121,207,165,182,270,169
0,0,0,0,0,0,0,0,0,0,0,0,24,30,40,24,45,93,70,79,93,102,102,102,125,130,107,116,102,165,130,121,93,178,143,156,147,203,169,249,152,186,173,195
0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,45,60,55,65,70,102,89,112,134,79,138,89,138,130,121,134,84,143,143,143,147,107,182,147,169,178,169,261,182
0,0,0,0,0,0,0,0,0,0,0,0,0,35,24,35,70,40,65,75,75,165,121,130,121,138,121,121,93,138,98,125,134,165,116,178,134,186,138,130,165,261,156,160
