DATA_TYPE MOVIE
VERSION Tekscan Pressure Measurement System 7.60-33I
HARDWARE 102-J363
MAP_VERSION 6.4
HW_TYPE 3
VersaPogoFsx 0
FILENAME C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_DS3.fsx
SENSOR_TYPE 5051
ROWS 44
COLS 44
ROW_SPACING 0.00127 meters
COL_SPACING 0.00127 meters
SENSEL_AREA 1.6129e-006 m2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.016667
MICRO_SECOND 1
TIME 2/3/2026 5:42:58.167PM
SCALE_FACTOR  7.03651 KPa / raw
EXPONENT 0.894175
SATURATION_PRESSURE 998.219 KPa (Exponential Extrapolation)
CALIBRATION_POINT_1 20.32 (Newtons) 379 (Raw Sum) 74 (Number of Loaded Cells)
CALIBRATION_MODE_1 Point
CALIBRATION_POINT_2 43.24 (Newtons) 2246 (Raw Sum) 409 (Number of Loaded Cells)
CALIBRATION_MODE_2 Point
CALIBRATION_POINT_3 65.9498 (Newtons) 5549 (Raw Sum) 945 (Number of Loaded Cells)
CALIBRATION_MODE_3 Point
CALIBRATION_POINT_4 87.5601 (Newtons) 9209 (Raw Sum) 1412 (Number of Loaded Cells)
CALIBRATION_MODE_4 Point
CALIBRATION_POINT_5 108.11 (Newtons) 12508 (Raw Sum) 1708 (Number of Loaded Cells)
CALIBRATION_MODE_5 Point
CALIBRATION_POINT_6 128 (Newtons) 15029 (Raw Sum) 1815 (Number of Loaded Cells)
CALIBRATION_MODE_6 Point
CALIBRATION_POINT_7 152.24 (Newtons) 17994 (Raw Sum) 1877 (Number of Loaded Cells)
CALIBRATION_MODE_7 Point
CALIBRATION_POINT_8 172.33 (Newtons) 20112 (Raw Sum) 1900 (Number of Loaded Cells)
CALIBRATION_MODE_8 Point
CALIBRATION_POINT_9 195.68 (Newtons) 22397 (Raw Sum) 1913 (Number of Loaded Cells)
CALIBRATION_MODE_9 Point
CALIBRATION_POINT_A 217.3 (Newtons) 24276 (Raw Sum) 1920 (Number of Loaded Cells)
CALIBRATION_MODE_A Point
CALIBRATION_INFO C:\Users\John DesJardins\Documents\Comfort Study\In Person Trails\Prasamsa\P_DS3.fsx
SENSITIVITY S-20
MAP_INDEX 0
SUBMAP 0
START_FRAME 1994
END_FRAME 1994
UNITS KPa
MIRROR_ROW 0
MIRROR_COL 0
ASCII_DATA @@

Frame 1994, 33.202,, 2/3/2026 5:43:31.369PM,,,Raw Sum=,,26521
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,40,35,24,55,45,65,40,50,30,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,45,75,65,93,93,75,93,75,93,84,75,93,30,30,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,55,60,84,70,93,112,93,138,98,89,143,125,107,121,98,55,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,45,79,84,89,98,112,89,112,125,107,89,79,107,116,121,138,107,79,89,50,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,35,70,60,89,102,112,107,112,116,138,107,130,98,138,107,152,102,112,125,93,112,79,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,35,45,65,65,107,84,107,98,116,121,107,98,134,112,130,102,112,173,93,107,107,112,93,0,75,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,30,70,75,156,89,89,134,178,89,112,102,138,134,156,138,178,107,212,134,107,112,84,84,0,45,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,50,55,75,102,84,152,102,116,160,143,121,112,121,134,121,156,116,125,165,125,138,93,93,116,0,65,30,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,35,40,65,55,89,70,102,121,134,112,116,116,125,107,112,156,147,116,186,121,130,147,134,98,107,84,0,50,40,40,24
0,0,0,0,0,0,0,0,0,0,0,24,0,40,75,70,65,112,84,102,134,138,116,134,160,152,125,130,125,207,116,107,107,165,130,152,143,178,112,0,55,0,35,35
0,0,0,0,0,0,0,0,0,0,0,0,45,50,98,102,89,93,130,84,134,93,160,147,93,147,102,143,138,121,138,112,169,138,147,138,112,169,112,0,93,60,55,24
0,0,0,0,0,0,0,0,0,0,0,24,45,55,84,84,93,79,89,60,93,173,147,182,138,190,165,173,134,138,152,160,152,169,125,165,130,190,116,0,75,102,45,30
